Reservation-id,Gender,Age,Ethnicity,Educational_Level,Income,Country_region,Hotel_Type,Expected_checkin,Expected_checkout,Booking_date,Adults,Children,Babies,Meal_Type,Visted_Previously,Previous_Cancellations,Deposit_type,Booking_channel,Required_Car_Parking,Reservation_Status,Use_Promotion,Discount_Rate,Room_Rate,lead_time
6558091,M,18,caucasian,Grad,50K -- 100K,South,Resort,2015-07-14,2015-07-16,2015-07-08,3,1,1,BB,No,No,No Deposit,Agent,Yes,Check-Out,Yes,10,150,6
10383391,M,54,Asian American,College,50K -- 100K,North,Resort,2015-07-15,2015-07-17,2015-04-26,1,2,1,BB,Yes,No,Refundable,Online,No,Check-Out,Yes,5,157,80
79042826,M,33,Asian American,High-School,25K --50K,West,Airport Hotels,2015-07-15,2015-07-16,2015-04-13,2,3,0,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,10,188,93
24397112,F,35,African American,College,50K -- 100K,South,Resort,2015-07-16,2015-07-17,2015-03-29,1,1,1,BB,No,No,No Deposit,Online,Yes,Check-Out,No,0,186,109
57110940,M,58,African American,Mid-School,<25K,South,Resort,2015-07-19,2015-07-20,2015-04-15,2,2,0,HB,Yes,Yes,No Deposit,Agent,Yes,Check-Out,No,0,172,95
58986042,M,24,Asian American,College,25K --50K,East,City Hotel,2015-07-19,2015-07-22,2015-05-04,2,2,0,HB,No,No,Refundable,Online,Yes,Check-Out,Yes,20,244,76
28336528,F,40,Asian American,Mid-School,>100K,North,City Hotel,2015-07-11,2015-07-12,2015-03-19,1,1,1,BB,No,No,No Deposit,Online,No,Check-Out,Yes,20,241,114
52268748,F,29,Latino,Mid-School,>100K,North,Resort,2015-07-10,2015-07-12,2015-03-23,2,2,1,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,10,193,109
30401013,M,37,Asian American,Grad,50K -- 100K,East,Airport Hotels,2015-07-10,2015-07-11,2015-05-21,1,2,0,BB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,20,151,50
45608680,M,34,caucasian,College,50K -- 100K,West,Airport Hotels,2015-07-10,2015-07-13,2015-04-10,3,2,0,BB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,10,127,91
68485421,M,62,caucasian,College,50K -- 100K,South,Airport Hotels,2015-07-10,2015-07-13,2015-04-23,2,3,0,HB,No,No,No Deposit,Agent,Yes,Check-Out,Yes,5,184,78
33603045,M,50,caucasian,College,50K -- 100K,South,Resort,2015-07-10,2015-07-12,2015-04-19,4,2,0,BB,Yes,Yes,No Deposit,Direct,No,Check-Out,Yes,30,181,82
14999192,F,56,Asian American,College,<25K,East,City Hotel,2015-07-10,2015-07-13,2015-05-23,1,2,0,BB,Yes,Yes,Refundable,Online,Yes,Check-Out,Yes,5,145,48
98707595,F,43,caucasian,High-School,<25K,South,Resort,2015-07-06,2015-07-07,2015-03-18,2,1,0,BB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,20,229,110
10893318,F,23,Asian American,College,<25K,North,Airport Hotels,2015-07-07,2015-07-08,2015-07-06,1,3,0,BB,No,No,No Deposit,Direct,No,Check-Out,Yes,5,203,1
90856125,F,27,Latino,College,<25K,North,City Hotel,2015-07-08,2015-07-09,2015-07-02,2,1,0,BB,Yes,No,Refundable,Online,No,Check-Out,No,0,173,6
3777304,M,23,African American,High-School,25K --50K,North,Airport Hotels,2015-07-08,2015-07-09,2015-04-02,3,2,1,BB,Yes,No,No Deposit,Online,Yes,Check-Out,Yes,15,154,97
28290541,F,21,Asian American,College,25K --50K,East,Airport Hotels,2015-07-09,2015-07-11,2015-04-07,2,2,0,BB,No,No,Non-Refundable,Online,No,Check-Out,Yes,20,115,93
31585233,F,69,caucasian,College,>100K,South,City Hotel,2015-06-03,2015-06-04,2015-04-17,5,3,1,HB,Yes,No,No Deposit,Online,Yes,Check-Out,Yes,20,126,47
7941843,F,25,Latino,College,>100K,South,Resort,2015-07-10,2015-07-11,2015-05-06,3,1,0,HB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,20,233,65
83263158,F,33,caucasian,College,>100K,South,Airport Hotels,2015-07-10,2015-07-11,2015-03-29,2,1,0,BB,Yes,No,No Deposit,Online,Yes,Check-Out,Yes,10,122,103
51480633,M,50,African American,College,25K --50K,West,Resort,2015-07-11,2015-07-14,2015-06-16,3,2,1,BB,No,No,No Deposit,Direct,No,Check-Out,Yes,25,154,25
42398549,F,41,African American,College,50K -- 100K,South,City Hotel,2015-07-11,2015-07-15,2015-06-11,3,2,0,HB,No,No,No Deposit,Online,Yes,Check-Out,Yes,15,187,30
68883489,M,31,Latino,College,<25K,East,City Hotel,2015-07-12,2015-07-14,2015-04-07,2,2,0,HB,Yes,Yes,No Deposit,Online,Yes,Check-Out,Yes,5,167,96
72085848,F,26,Latino,College,25K --50K,South,Airport Hotels,2015-07-12,2015-07-15,2015-04-02,5,2,0,BB,Yes,Yes,No Deposit,Online,Yes,Check-Out,Yes,10,204,101
98680910,M,68,caucasian,Mid-School,25K --50K,North,Airport Hotels,2015-07-13,2015-07-16,2015-05-09,3,1,1,HB,Yes,Yes,No Deposit,Agent,Yes,Check-Out,No,0,128,65
54747143,M,50,Latino,High-School,25K --50K,South,Resort,2015-06-26,2015-06-28,2015-04-03,2,2,2,HB,No,No,No Deposit,Online,Yes,Check-Out,Yes,5,246,84
29635766,F,35,Latino,Grad,50K -- 100K,South,Airport Hotels,2015-07-13,2015-07-15,2014-10-30,3,1,0,BB,No,No,No Deposit,Agent,No,Check-Out,Yes,30,211,256
80776785,F,31,Asian American,College,<25K,North,Resort,2015-07-14,2015-07-17,2015-03-28,4,2,0,HB,No,No,Non-Refundable,Online,No,Check-Out,Yes,25,135,108
3897824,F,34,African American,Grad,>100K,East,Resort,2015-05-14,2015-05-17,2015-02-12,1,3,2,BB,Yes,Yes,Non-Refundable,Agent,No,Check-Out,Yes,20,117,91
57380074,M,26,Asian American,High-School,25K --50K,North,Airport Hotels,2015-07-16,2015-07-17,2015-03-27,3,2,0,BB,No,No,No Deposit,Online,No,Check-Out,Yes,5,146,111
20431534,F,48,caucasian,College,<25K,South,Airport Hotels,2015-07-16,2015-07-17,2015-04-08,1,1,0,BB,Yes,No,Refundable,Direct,Yes,Check-Out,No,0,165,99
86100499,F,51,Latino,Grad,<25K,South,Airport Hotels,2015-07-16,2015-07-18,2015-06-15,2,3,1,HB,No,No,No Deposit,Online,No,Check-Out,No,0,121,31
28653232,M,27,African American,College,50K -- 100K,North,City Hotel,2015-07-16,2015-07-17,2015-04-11,2,1,0,HB,No,No,No Deposit,Direct,No,Check-Out,Yes,40,166,96
83742408,F,40,caucasian,Mid-School,50K -- 100K,North,City Hotel,2015-07-17,2015-07-20,2015-05-01,2,1,0,BB,Yes,No,No Deposit,Online,Yes,Check-Out,Yes,20,152,77
82466505,M,67,African American,Mid-School,50K -- 100K,East,Resort,2015-07-20,2015-07-21,2015-04-22,2,3,0,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,15,126,89
62983381,F,33,caucasian,College,25K --50K,East,City Hotel,2015-07-20,2015-07-21,2015-04-01,3,1,1,BB,No,No,No Deposit,Online,Yes,Check-Out,No,0,119,110
24210202,F,23,Latino,Mid-School,25K --50K,South,City Hotel,2015-07-13,2015-07-14,2015-05-10,4,2,0,BB,Yes,Yes,Refundable,Online,No,Check-Out,No,0,122,64
59850145,M,61,African American,Grad,25K --50K,South,Airport Hotels,2015-05-07,2015-05-08,2015-03-02,5,1,1,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,20,196,66
98347850,M,32,Latino,College,25K --50K,South,Resort,2015-07-10,2015-07-11,2015-05-17,5,3,2,BB,Yes,No,No Deposit,Agent,Yes,Check-Out,No,0,249,54
43019100,M,19,Latino,Grad,50K -- 100K,South,Resort,2015-07-10,2015-07-11,2015-06-20,3,1,0,HB,No,No,No Deposit,Online,Yes,Check-Out,Yes,40,226,20
99276903,F,33,African American,College,<25K,North,Airport Hotels,2015-07-07,2015-07-08,2015-06-30,2,3,0,BB,Yes,Yes,No Deposit,Online,Yes,Check-Out,Yes,30,228,7
30557290,F,44,African American,Mid-School,>100K,East,Resort,2015-07-07,2015-07-10,2015-07-02,1,2,1,BB,Yes,No,Refundable,Online,Yes,Check-Out,No,0,135,5
49997740,F,56,African American,High-School,<25K,East,City Hotel,2015-07-11,2015-07-13,2015-07-05,1,1,0,BB,Yes,Yes,No Deposit,Online,No,Check-Out,Yes,5,166,6
34383826,M,63,caucasian,Mid-School,25K --50K,East,City Hotel,2015-07-11,2015-07-12,2015-05-07,1,2,0,BB,Yes,No,No Deposit,Agent,Yes,Check-Out,Yes,25,112,65
816322,M,18,Asian American,Mid-School,50K -- 100K,West,City Hotel,2015-07-11,2015-07-13,2015-04-16,2,3,0,HB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,5,230,86
40910263,M,65,Asian American,High-School,50K -- 100K,North,Airport Hotels,2015-05-28,2015-05-29,2015-04-16,2,1,1,HB,Yes,No,No Deposit,Online,Yes,Check-Out,Yes,20,199,42
20209191,F,51,Asian American,College,<25K,South,Airport Hotels,2015-04-13,2015-04-16,2015-01-18,2,2,1,HB,No,No,No Deposit,Online,Yes,Check-Out,Yes,10,139,85
85349504,M,68,Latino,Grad,50K -- 100K,North,City Hotel,2015-07-14,2015-07-15,2015-05-22,1,2,0,BB,No,No,No Deposit,Direct,Yes,Check-Out,No,0,222,53
78481765,F,54,caucasian,Grad,<25K,North,City Hotel,2015-03-25,2015-03-28,2014-06-09,3,2,0,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,20,202,289
89006080,F,18,caucasian,High-School,25K --50K,West,Resort,2015-07-21,2015-07-22,2015-04-01,2,2,1,HB,No,No,Refundable,Agent,Yes,Check-Out,Yes,20,168,111
86495634,F,23,African American,Grad,<25K,South,Resort,2015-07-11,2015-07-12,2015-05-05,2,3,1,BB,Yes,No,No Deposit,Online,Yes,Check-Out,Yes,20,240,67
6624391,F,45,African American,College,<25K,West,Resort,2015-07-12,2015-07-13,2015-07-06,2,1,1,BB,No,No,No Deposit,Online,No,Check-Out,Yes,25,202,6
55385979,F,35,Asian American,College,25K --50K,South,Airport Hotels,2015-05-28,2015-06-01,2015-02-08,1,1,1,BB,Yes,Yes,Refundable,Direct,Yes,Check-Out,Yes,25,220,109
380789,F,53,caucasian,College,25K --50K,South,Airport Hotels,2015-07-12,2015-07-14,2015-07-09,2,2,0,BB,No,No,Refundable,Online,Yes,Check-Out,Yes,5,225,3
25098291,F,60,caucasian,Mid-School,>100K,East,Resort,2015-07-12,2015-07-15,2015-04-23,2,2,0,BB,Yes,No,No Deposit,Direct,Yes,Check-Out,Yes,30,159,80
86358355,M,31,Asian American,College,<25K,South,City Hotel,2015-06-29,2015-07-02,2015-03-19,2,1,0,BB,Yes,Yes,No Deposit,Online,Yes,Check-Out,Yes,10,247,102
72056647,F,28,Asian American,Mid-School,50K -- 100K,East,Airport Hotels,2015-07-08,2015-07-09,2015-07-08,2,2,0,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,20,150,0
65779205,F,67,caucasian,High-School,50K -- 100K,South,Resort,2015-07-08,2015-07-09,2015-07-08,1,2,0,BB,Yes,No,Refundable,Online,Yes,Check-Out,Yes,10,126,0
15615566,F,25,Latino,High-School,>100K,South,Resort,2015-05-28,2015-06-01,2015-02-19,2,2,0,BB,Yes,No,No Deposit,Online,Yes,Check-Out,No,0,234,98
30552691,F,18,Latino,College,50K -- 100K,East,Resort,2015-07-14,2015-07-15,2015-03-24,2,1,1,BB,Yes,Yes,No Deposit,Online,No,Check-Out,Yes,5,243,112
36123322,F,40,African American,High-School,<25K,North,City Hotel,2015-04-15,2015-04-16,2014-07-10,2,3,0,HB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,10,179,279
69945654,F,18,Asian American,Grad,25K --50K,West,Airport Hotels,2015-07-15,2015-07-19,2015-04-14,2,2,1,BB,No,No,No Deposit,Agent,Yes,Check-Out,No,0,108,92
91794758,M,25,Latino,College,25K --50K,North,Airport Hotels,2015-07-15,2015-07-18,2014-06-19,1,2,1,HB,No,No,No Deposit,Online,No,Check-Out,Yes,10,116,391
95680707,M,47,African American,College,25K --50K,South,City Hotel,2015-07-15,2015-07-18,2015-06-15,2,2,1,HB,No,No,No Deposit,Online,No,Check-Out,Yes,20,247,30
48783306,F,50,caucasian,College,25K --50K,South,Airport Hotels,2015-07-16,2015-07-19,2015-04-28,3,2,0,BB,Yes,No,No Deposit,Online,Yes,Check-Out,Yes,15,114,79
63229118,M,42,African American,College,25K --50K,East,City Hotel,2015-07-17,2015-07-18,2015-04-09,2,2,0,BB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,5,191,99
91902144,F,33,African American,High-School,50K -- 100K,South,Airport Hotels,2015-07-17,2015-07-19,2015-04-10,1,3,0,BB,No,No,No Deposit,Online,No,Check-Out,Yes,40,106,98
66735769,F,21,caucasian,College,50K -- 100K,South,Resort,2015-07-10,2015-07-11,2015-06-24,2,3,0,BB,Yes,No,No Deposit,Online,Yes,Check-Out,Yes,10,230,16
86450009,M,24,caucasian,College,25K --50K,South,City Hotel,2015-07-11,2015-07-13,2015-05-06,1,2,0,BB,No,No,Refundable,Agent,Yes,Check-Out,Yes,10,161,66
54849806,M,46,Asian American,Mid-School,50K -- 100K,South,Airport Hotels,2015-07-11,2015-07-12,2015-06-30,2,2,2,BB,Yes,No,Refundable,Agent,Yes,Check-Out,No,0,247,11
11537366,F,33,African American,Grad,50K -- 100K,East,City Hotel,2015-06-02,2015-06-03,2015-03-18,2,1,1,BB,No,No,No Deposit,Agent,Yes,Check-Out,Yes,40,111,76
87773103,M,55,Asian American,Mid-School,25K --50K,East,City Hotel,2015-06-16,2015-06-20,2015-05-27,1,2,1,BB,No,No,Refundable,Online,Yes,Check-Out,Yes,10,179,20
74188009,F,68,Asian American,College,>100K,East,City Hotel,2015-06-16,2015-06-17,2015-05-04,5,2,1,BB,No,No,Refundable,Online,Yes,Check-Out,Yes,20,234,43
96301918,M,29,Asian American,High-School,>100K,East,Airport Hotels,2015-07-12,2015-07-14,2015-04-27,5,2,1,BB,No,No,Refundable,Direct,No,Check-Out,Yes,5,141,76
92394493,M,39,caucasian,Grad,>100K,South,Resort,2015-06-23,2015-06-25,2015-06-08,2,1,0,BB,No,No,No Deposit,Online,No,Check-Out,Yes,20,156,15
42657112,F,46,African American,College,>100K,North,City Hotel,2015-06-27,2015-06-28,2015-03-17,2,2,0,BB,Yes,No,No Deposit,Direct,Yes,Check-Out,Yes,15,232,102
41168421,M,62,African American,Grad,25K --50K,West,Resort,2015-07-13,2015-07-14,2015-06-28,1,2,2,BB,No,No,No Deposit,Direct,Yes,Check-Out,No,0,132,15
35082664,M,36,Asian American,College,<25K,North,Resort,2015-07-14,2015-07-18,2015-07-04,2,2,0,BB,No,No,Refundable,Online,No,Check-Out,Yes,25,113,10
46502728,M,22,caucasian,Grad,50K -- 100K,South,Airport Hotels,2015-07-14,2015-07-15,2015-04-29,3,2,2,BB,Yes,Yes,No Deposit,Agent,Yes,Check-Out,Yes,10,174,76
51861124,M,23,Asian American,Mid-School,>100K,East,Airport Hotels,2015-07-16,2015-07-18,2015-04-19,5,3,2,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,10,217,88
27735758,M,46,African American,Grad,25K --50K,East,Resort,2015-07-16,2015-07-17,2015-04-18,3,1,0,BB,No,No,Non-Refundable,Agent,Yes,Check-Out,No,0,244,89
99684453,M,67,Latino,College,>100K,South,Resort,2015-07-16,2015-07-17,2015-04-18,2,2,0,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,30,245,89
23404317,F,51,caucasian,Mid-School,25K --50K,South,Resort,2015-07-16,2015-07-17,2014-07-16,1,2,0,HB,No,No,No Deposit,Online,No,Check-Out,Yes,10,171,365
17453851,F,41,Asian American,College,25K --50K,North,Airport Hotels,2015-07-16,2015-07-17,2014-11-10,5,2,0,HB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,5,247,248
84880360,F,43,African American,College,>100K,South,City Hotel,2015-05-13,2015-05-15,2015-03-07,2,1,0,HB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,15,239,67
70812295,M,57,African American,College,25K --50K,South,Airport Hotels,2015-07-11,2015-07-14,2015-07-04,1,3,0,BB,Yes,No,Refundable,Direct,Yes,Check-Out,Yes,5,225,7
83527596,M,58,Latino,Grad,<25K,North,Airport Hotels,2015-07-12,2015-07-13,2015-06-21,3,2,0,BB,Yes,Yes,Refundable,Online,Yes,Check-Out,Yes,10,231,21
72371630,F,37,Latino,High-School,50K -- 100K,East,Airport Hotels,2015-07-12,2015-07-13,2015-04-13,4,2,0,BB,No,No,No Deposit,Online,Yes,Check-Out,No,0,182,90
32186266,F,69,Asian American,College,<25K,North,Resort,2015-07-12,2015-07-16,2015-06-23,2,1,1,BB,No,No,No Deposit,Online,No,Check-Out,Yes,20,202,19
20964898,M,38,caucasian,High-School,<25K,South,City Hotel,2015-07-12,2015-07-14,2015-07-03,2,1,0,BB,No,No,No Deposit,Online,No,Check-Out,Yes,25,209,9
30200798,M,39,Latino,College,50K -- 100K,West,Resort,2015-07-12,2015-07-13,2015-07-10,1,3,0,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,20,201,2
21487036,F,41,African American,Grad,<25K,South,Resort,2015-07-12,2015-07-13,2015-06-30,1,3,2,HB,No,No,No Deposit,Online,Yes,Check-Out,Yes,5,107,12
38263951,F,48,Asian American,High-School,<25K,South,Airport Hotels,2015-07-12,2015-07-13,2015-03-27,2,1,0,BB,No,No,Refundable,Direct,Yes,Check-Out,Yes,15,160,107
84434442,M,62,Asian American,College,50K -- 100K,South,Airport Hotels,2015-07-12,2015-07-13,2015-04-13,2,2,0,BB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,20,212,90
20693688,F,25,Latino,Grad,50K -- 100K,South,Airport Hotels,2015-07-13,2015-07-14,2015-06-07,2,2,0,BB,No,No,No Deposit,Direct,No,Check-Out,Yes,20,136,36
40467676,F,58,caucasian,College,<25K,North,City Hotel,2015-07-13,2015-07-14,2015-06-23,4,1,0,BB,Yes,Yes,No Deposit,Online,Yes,Check-Out,Yes,20,125,20
71008450,M,59,caucasian,Mid-School,<25K,South,Resort,2015-07-13,2015-07-14,2015-03-30,1,2,0,BB,No,No,No Deposit,Direct,No,Check-Out,Yes,10,196,105
31931907,F,59,Latino,High-School,25K --50K,East,City Hotel,2015-07-14,2015-07-15,2015-06-15,1,1,0,FB,No,No,Refundable,Direct,Yes,Check-Out,Yes,5,149,29
57199759,M,66,caucasian,Mid-School,50K -- 100K,North,City Hotel,2015-07-14,2015-07-16,2015-06-16,1,1,0,FB,No,No,No Deposit,Online,No,Check-Out,Yes,25,237,28
92264645,M,19,Latino,Mid-School,<25K,West,City Hotel,2015-06-29,2015-06-30,2015-05-10,2,2,0,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,10,223,50
76278914,M,55,African American,High-School,25K --50K,West,City Hotel,2015-07-15,2015-07-16,2015-04-28,2,1,1,BB,No,No,Refundable,Direct,Yes,Check-Out,No,0,208,78
85583467,M,51,Latino,Mid-School,<25K,South,Resort,2015-07-15,2015-07-16,2015-06-25,2,2,0,HB,No,No,No Deposit,Online,Yes,Check-Out,Yes,25,197,20
74277729,F,57,African American,Grad,<25K,West,Resort,2015-07-15,2015-07-17,2015-06-12,1,1,1,BB,Yes,No,Refundable,Agent,Yes,Check-Out,No,0,138,33
38621723,F,65,African American,College,25K --50K,South,Resort,2015-07-17,2015-07-19,2015-05-02,1,1,0,HB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,25,238,76
90236845,M,65,Asian American,High-School,25K --50K,South,Airport Hotels,2015-07-17,2015-07-19,2015-06-18,3,1,2,HB,Yes,No,Refundable,Online,No,Check-Out,Yes,10,115,29
39965866,F,58,Asian American,Mid-School,>100K,East,Resort,2015-07-17,2015-07-19,2015-05-02,2,2,1,HB,Yes,No,No Deposit,Direct,No,Check-Out,Yes,20,233,76
49587860,F,23,Asian American,College,<25K,East,Airport Hotels,2015-07-17,2015-07-18,2015-05-01,2,2,0,HB,No,No,Refundable,Direct,Yes,Check-Out,No,0,197,77
61864192,M,43,African American,College,25K --50K,West,City Hotel,2015-07-17,2015-07-18,2015-06-04,2,1,0,HB,No,No,Refundable,Direct,Yes,Check-Out,No,0,114,43
26148585,M,69,Asian American,Mid-School,>100K,North,Resort,2015-07-17,2015-07-20,2015-06-16,5,2,0,HB,No,No,Refundable,Online,Yes,Check-Out,No,0,182,31
21455733,M,64,Latino,Grad,50K -- 100K,North,Resort,2015-07-17,2015-07-20,2015-04-24,2,1,0,FB,No,No,No Deposit,Online,Yes,Check-Out,No,0,244,84
79126361,M,58,African American,Mid-School,<25K,South,Airport Hotels,2015-07-18,2015-07-19,2015-07-08,3,3,1,BB,No,No,No Deposit,Online,No,Check-Out,Yes,25,143,10
47970298,M,66,African American,College,25K --50K,East,Airport Hotels,2015-07-19,2015-07-21,2015-03-28,2,2,0,BB,No,No,Refundable,Online,Yes,Check-Out,Yes,5,134,113
5836121,M,47,African American,College,25K --50K,South,City Hotel,2015-07-20,2015-07-21,2015-04-26,2,2,1,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,10,123,85
58520588,F,38,African American,Mid-School,<25K,East,City Hotel,2015-07-21,2015-07-22,2015-06-11,2,3,0,BB,No,No,Refundable,Direct,Yes,Check-Out,No,0,128,40
80541317,M,47,Latino,College,25K --50K,East,City Hotel,2015-07-23,2015-07-24,2015-06-22,2,3,0,BB,Yes,No,Refundable,Direct,Yes,Check-Out,Yes,10,235,31
11489870,F,57,African American,Grad,>100K,South,Airport Hotels,2015-07-17,2015-07-18,2015-06-14,5,1,0,HB,No,No,No Deposit,Agent,Yes,Check-Out,Yes,15,240,33
43887392,F,44,African American,High-School,50K -- 100K,East,Airport Hotels,2015-07-17,2015-07-18,2015-06-14,4,3,0,HB,No,No,No Deposit,Online,Yes,Check-Out,No,0,195,33
54951921,M,18,caucasian,College,25K --50K,South,Resort,2015-05-29,2015-05-30,2015-02-19,5,1,1,HB,No,No,Non-Refundable,Online,Yes,Check-Out,Yes,5,122,99
73437024,M,38,Latino,Mid-School,<25K,South,Resort,2015-07-16,2015-07-17,2015-06-03,3,3,1,BB,No,No,No Deposit,Agent,No,Check-Out,No,0,209,43
23933263,F,46,Latino,Mid-School,<25K,East,City Hotel,2015-07-17,2015-07-18,2014-09-17,2,1,0,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,20,209,303
24658511,F,52,caucasian,Grad,<25K,South,Resort,2015-06-08,2015-06-12,2015-05-07,1,3,0,BB,Yes,Yes,No Deposit,Online,Yes,Check-Out,Yes,20,174,32
52241192,M,38,African American,Mid-School,25K --50K,South,Resort,2015-07-17,2015-07-18,2015-03-23,1,2,0,HB,No,No,No Deposit,Online,Yes,Check-Out,Yes,20,192,116
52771262,F,24,Asian American,High-School,>100K,East,City Hotel,2015-07-17,2015-07-18,2015-05-09,3,2,1,BB,No,No,Non-Refundable,Online,Yes,Check-Out,Yes,10,104,69
94323201,M,51,Latino,High-School,>100K,East,Airport Hotels,2015-07-18,2015-07-19,2015-03-31,3,1,0,BB,No,No,No Deposit,Online,No,Check-Out,Yes,25,100,109
37021657,F,40,caucasian,College,>100K,South,City Hotel,2015-04-22,2015-04-23,2015-01-04,1,1,0,BB,No,No,Refundable,Online,Yes,Check-Out,Yes,10,176,108
59233205,F,18,caucasian,High-School,25K --50K,North,City Hotel,2015-07-15,2015-07-16,2015-06-13,4,2,2,BB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,40,170,32
16747880,M,19,caucasian,High-School,25K --50K,East,Airport Hotels,2015-07-15,2015-07-16,2015-06-13,3,2,1,BB,No,No,No Deposit,Online,Yes,Check-Out,No,0,128,32
69638432,M,30,caucasian,College,25K --50K,North,Resort,2015-07-15,2015-07-16,2015-06-13,3,2,0,BB,No,No,No Deposit,Direct,Yes,Check-Out,No,0,195,32
69987619,F,70,African American,Mid-School,>100K,West,City Hotel,2015-07-13,2015-07-14,2015-04-21,2,2,0,HB,Yes,No,No Deposit,Online,Yes,Check-Out,No,0,138,83
48742153,M,55,caucasian,College,>100K,South,City Hotel,2015-07-13,2015-07-14,2015-05-04,2,3,0,BB,No,No,Refundable,Direct,Yes,Check-Out,No,0,133,70
48724756,F,59,Latino,Grad,50K -- 100K,North,Airport Hotels,2015-07-13,2015-07-14,2015-06-28,1,3,1,BB,Yes,No,No Deposit,Online,Yes,Check-Out,No,0,148,15
68362415,M,32,Asian American,Mid-School,25K --50K,South,City Hotel,2015-07-14,2015-07-15,2015-05-22,3,1,0,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,10,239,53
55193724,M,25,Asian American,High-School,<25K,South,City Hotel,2015-07-14,2015-07-15,2015-07-07,1,3,1,BB,Yes,No,No Deposit,Online,Yes,Check-Out,Yes,20,178,7
91408352,F,55,caucasian,High-School,25K --50K,East,Resort,2015-07-18,2015-07-19,2015-06-13,2,1,0,BB,No,No,No Deposit,Online,Yes,Check-Out,No,0,125,35
35312383,M,38,Asian American,College,>100K,North,Airport Hotels,2015-07-18,2015-07-19,2015-06-09,2,2,1,HB,No,No,No Deposit,Online,Yes,Check-Out,Yes,10,202,39
75324074,F,63,Latino,Grad,25K --50K,East,City Hotel,2015-05-19,2015-05-20,2015-03-22,2,2,0,BB,No,No,No Deposit,Agent,No,Check-Out,Yes,5,211,58
70551731,F,28,African American,College,<25K,North,Airport Hotels,2015-07-19,2015-07-21,2015-05-03,1,1,1,HB,No,No,No Deposit,Direct,Yes,Check-Out,No,0,137,77
20338166,M,21,African American,Mid-School,50K -- 100K,East,City Hotel,2015-07-21,2015-07-25,2015-06-23,2,2,0,HB,Yes,Yes,No Deposit,Agent,Yes,Check-Out,Yes,5,156,28
37962478,M,65,Asian American,High-School,25K --50K,South,Resort,2015-07-18,2015-07-19,2015-03-31,2,3,1,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,20,180,109
56232021,F,56,Latino,Mid-School,>100K,North,Airport Hotels,2015-07-18,2015-07-22,2015-06-19,4,3,0,BB,No,No,Non-Refundable,Online,Yes,Check-Out,Yes,10,194,29
21330134,F,55,caucasian,High-School,>100K,South,Airport Hotels,2015-07-13,2015-07-15,2015-05-23,2,2,0,BB,No,No,Refundable,Online,Yes,Check-Out,No,0,250,51
53403212,F,18,caucasian,High-School,<25K,West,Airport Hotels,2015-07-13,2015-07-14,2015-07-12,2,1,0,BB,Yes,No,No Deposit,Online,No,Check-Out,Yes,5,214,1
24228277,M,47,Latino,High-School,<25K,South,Airport Hotels,2015-07-18,2015-07-20,2015-07-12,3,1,0,BB,No,No,No Deposit,Direct,Yes,Check-Out,No,0,199,6
